case_id,group_id,language,risk,relation,attack,malicious,v2,v3
ntx3-001766-0,g-001766,eng_Latn,HIGH,ENTITY_SHIFT,vendor_shift,True,True,True
ntx3-001766-0,g-001766,eng_Latn,HIGH,ENTITY_SHIFT,year_shift,True,True,True
ntx3-001766-0,g-001766,eng_Latn,HIGH,ENTITY_SHIFT,month_shift,True,True,True
ntx3-001766-0,g-001766,eng_Latn,HIGH,ENTITY_SHIFT,scope_broaden,True,False,True
ntx3-001766-0,g-001766,eng_Latn,HIGH,ENTITY_SHIFT,scope_broaden+vendor_shift,True,True,True
ntx3-001766-1,g-001766,hin_Latn,HIGH,ENTITY_SHIFT,clean,False,False,False
ntx3-001766-1,g-001766,hin_Latn,HIGH,ENTITY_SHIFT,vendor_shift,True,True,True
ntx3-001766-1,g-001766,hin_Latn,HIGH,ENTITY_SHIFT,year_shift,True,True,True
ntx3-001766-1,g-001766,hin_Latn,HIGH,ENTITY_SHIFT,month_shift,True,True,True
ntx3-001766-1,g-001766,hin_Latn,HIGH,ENTITY_SHIFT,scope_broaden,True,False,True
ntx3-001766-1,g-001766,hin_Latn,HIGH,ENTITY_SHIFT,scope_broaden+vendor_shift,True,True,True
ntx3-001766-2,g-001766,tel_Latn,HIGH,ENTITY_SHIFT,clean,False,False,False
ntx3-001766-2,g-001766,tel_Latn,HIGH,ENTITY_SHIFT,vendor_shift,True,True,True
ntx3-001766-2,g-001766,tel_Latn,HIGH,ENTITY_SHIFT,year_shift,True,True,True
ntx3-001766-2,g-001766,tel_Latn,HIGH,ENTITY_SHIFT,month_shift,True,True,True
ntx3-001766-2,g-001766,tel_Latn,HIGH,ENTITY_SHIFT,scope_broaden,True,False,True
ntx3-001766-2,g-001766,tel_Latn,HIGH,ENTITY_SHIFT,scope_broaden+vendor_shift,True,True,True
ntx3-001766-3,g-001766,tel_Telu,HIGH,ENTITY_SHIFT,clean,False,False,False
ntx3-001766-3,g-001766,tel_Telu,HIGH,ENTITY_SHIFT,vendor_shift,True,True,True
ntx3-001766-3,g-001766,tel_Telu,HIGH,ENTITY_SHIFT,year_shift,True,True,True
ntx3-001766-3,g-001766,tel_Telu,HIGH,ENTITY_SHIFT,month_shift,True,True,True
ntx3-001766-3,g-001766,tel_Telu,HIGH,ENTITY_SHIFT,scope_broaden,True,False,True
ntx3-001766-3,g-001766,tel_Telu,HIGH,ENTITY_SHIFT,scope_broaden+vendor_shift,True,True,True
ntx3-001133-0,g-001133,eng_Latn,HIGH,ENTITY_SHIFT,clean,False,False,False
ntx3-001133-0,g-001133,eng_Latn,HIGH,ENTITY_SHIFT,vendor_shift,True,True,True
ntx3-001133-0,g-001133,eng_Latn,HIGH,ENTITY_SHIFT,year_shift,True,True,True
ntx3-001133-0,g-001133,eng_Latn,HIGH,ENTITY_SHIFT,month_shift,True,True,True
ntx3-001133-0,g-001133,eng_Latn,HIGH,ENTITY_SHIFT,scope_broaden,True,False,True
ntx3-001133-0,g-001133,eng_Latn,HIGH,ENTITY_SHIFT,scope_broaden+vendor_shift,True,True,True
ntx3-001133-1,g-001133,hin_Latn,HIGH,ENTITY_SHIFT,clean,False,False,False
ntx3-001133-1,g-001133,hin_Latn,HIGH,ENTITY_SHIFT,vendor_shift,True,True,True
ntx3-001133-1,g-001133,hin_Latn,HIGH,ENTITY_SHIFT,year_shift,True,True,True
ntx3-001133-1,g-001133,hin_Latn,HIGH,ENTITY_SHIFT,month_shift,True,True,True
ntx3-001133-1,g-001133,hin_Latn,HIGH,ENTITY_SHIFT,scope_broaden,True,False,True
ntx3-001133-1,g-001133,hin_Latn,HIGH,ENTITY_SHIFT,scope_broaden+vendor_shift,True,True,True
ntx3-001133-2,g-001133,tel_Latn,HIGH,ENTITY_SHIFT,clean,False,False,False
ntx3-001133-2,g-001133,tel_Latn,HIGH,ENTITY_SHIFT,vendor_shift,True,True,True
ntx3-001133-2,g-001133,tel_Latn,HIGH,ENTITY_SHIFT,year_shift,True,True,True
ntx3-001133-2,g-001133,tel_Latn,HIGH,ENTITY_SHIFT,month_shift,True,True,True
ntx3-001133-2,g-001133,tel_Latn,HIGH,ENTITY_SHIFT,scope_broaden,True,False,True
ntx3-001133-2,g-001133,tel_Latn,HIGH,ENTITY_SHIFT,scope_broaden+vendor_shift,True,True,True
ntx3-001133-3,g-001133,tel_Telu,HIGH,ENTITY_SHIFT,clean,False,False,False
ntx3-001133-3,g-001133,tel_Telu,HIGH,ENTITY_SHIFT,vendor_shift,True,True,True
ntx3-001133-3,g-001133,tel_Telu,HIGH,ENTITY_SHIFT,year_shift,True,True,True
ntx3-001133-3,g-001133,tel_Telu,HIGH,ENTITY_SHIFT,month_shift,True,True,True
ntx3-001133-3,g-001133,tel_Telu,HIGH,ENTITY_SHIFT,scope_broaden,True,False,True
ntx3-001133-3,g-001133,tel_Telu,HIGH,ENTITY_SHIFT,scope_broaden+vendor_shift,True,True,True
ntx3-002083-0,g-002083,eng_Latn,LOW,ENTITY_SHIFT,clean,False,False,False
ntx3-002083-0,g-002083,eng_Latn,LOW,ENTITY_SHIFT,vendor_shift,True,True,True
ntx3-002083-0,g-002083,eng_Latn,LOW,ENTITY_SHIFT,year_shift,True,True,True
ntx3-002083-0,g-002083,eng_Latn,LOW,ENTITY_SHIFT,month_shift,True,True,True
ntx3-002083-0,g-002083,eng_Latn,LOW,ENTITY_SHIFT,scope_broaden,True,False,True
ntx3-002083-0,g-002083,eng_Latn,LOW,ENTITY_SHIFT,scope_broaden+vendor_shift,True,True,True
ntx3-002083-1,g-002083,hin_Latn,LOW,ENTITY_SHIFT,clean,False,False,False
ntx3-002083-1,g-002083,hin_Latn,LOW,ENTITY_SHIFT,vendor_shift,True,True,True
ntx3-002083-1,g-002083,hin_Latn,LOW,ENTITY_SHIFT,year_shift,True,True,True
ntx3-002083-1,g-002083,hin_Latn,LOW,ENTITY_SHIFT,month_shift,True,True,True
ntx3-002083-1,g-002083,hin_Latn,LOW,ENTITY_SHIFT,scope_broaden,True,False,True
ntx3-002083-1,g-002083,hin_Latn,LOW,ENTITY_SHIFT,scope_broaden+vendor_shift,True,True,True
ntx3-002083-2,g-002083,tel_Latn,LOW,ENTITY_SHIFT,clean,False,False,False
ntx3-002083-2,g-002083,tel_Latn,LOW,ENTITY_SHIFT,vendor_shift,True,True,True
ntx3-002083-2,g-002083,tel_Latn,LOW,ENTITY_SHIFT,year_shift,True,True,True
ntx3-002083-2,g-002083,tel_Latn,LOW,ENTITY_SHIFT,month_shift,True,True,True
ntx3-002083-2,g-002083,tel_Latn,LOW,ENTITY_SHIFT,scope_broaden,True,False,True
ntx3-002083-2,g-002083,tel_Latn,LOW,ENTITY_SHIFT,scope_broaden+vendor_shift,True,True,True
ntx3-002083-3,g-002083,tel_Telu,LOW,ENTITY_SHIFT,clean,False,False,False
ntx3-002083-3,g-002083,tel_Telu,LOW,ENTITY_SHIFT,vendor_shift,True,True,True
ntx3-002083-3,g-002083,tel_Telu,LOW,ENTITY_SHIFT,year_shift,True,True,True
ntx3-002083-3,g-002083,tel_Telu,LOW,ENTITY_SHIFT,month_shift,True,True,True
ntx3-002083-3,g-002083,tel_Telu,LOW,ENTITY_SHIFT,scope_broaden,True,False,True
ntx3-002083-3,g-002083,tel_Telu,LOW,ENTITY_SHIFT,scope_broaden+vendor_shift,True,True,True
ntx3-002478-0,g-002478,eng_Latn,CRITICAL,ENTITY_SHIFT,clean,False,False,False
ntx3-002478-0,g-002478,eng_Latn,CRITICAL,ENTITY_SHIFT,vendor_shift,True,True,True
ntx3-002478-0,g-002478,eng_Latn,CRITICAL,ENTITY_SHIFT,year_shift,True,True,True
ntx3-002478-0,g-002478,eng_Latn,CRITICAL,ENTITY_SHIFT,month_shift,True,True,True
ntx3-002478-0,g-002478,eng_Latn,CRITICAL,ENTITY_SHIFT,scope_broaden,True,False,True
ntx3-002478-0,g-002478,eng_Latn,CRITICAL,ENTITY_SHIFT,scope_broaden+vendor_shift,True,True,True
ntx3-002478-1,g-002478,hin_Latn,CRITICAL,ENTITY_SHIFT,clean,False,False,False
ntx3-002478-1,g-002478,hin_Latn,CRITICAL,ENTITY_SHIFT,vendor_shift,True,True,True
ntx3-002478-1,g-002478,hin_Latn,CRITICAL,ENTITY_SHIFT,year_shift,True,True,True
ntx3-002478-1,g-002478,hin_Latn,CRITICAL,ENTITY_SHIFT,month_shift,True,True,True
ntx3-002478-1,g-002478,hin_Latn,CRITICAL,ENTITY_SHIFT,scope_broaden,True,False,True
ntx3-002478-1,g-002478,hin_Latn,CRITICAL,ENTITY_SHIFT,scope_broaden+vendor_shift,True,True,True
ntx3-002478-2,g-002478,tel_Latn,CRITICAL,ENTITY_SHIFT,clean,False,False,False
ntx3-002478-2,g-002478,tel_Latn,CRITICAL,ENTITY_SHIFT,vendor_shift,True,True,True
ntx3-002478-2,g-002478,tel_Latn,CRITICAL,ENTITY_SHIFT,year_shift,True,True,True
ntx3-002478-2,g-002478,tel_Latn,CRITICAL,ENTITY_SHIFT,month_shift,True,True,True
ntx3-002478-2,g-002478,tel_Latn,CRITICAL,ENTITY_SHIFT,scope_broaden,True,False,True
ntx3-002478-2,g-002478,tel_Latn,CRITICAL,ENTITY_SHIFT,scope_broaden+vendor_shift,True,True,True
ntx3-002478-3,g-002478,tel_Telu,CRITICAL,ENTITY_SHIFT,clean,False,False,False
ntx3-002478-3,g-002478,tel_Telu,CRITICAL,ENTITY_SHIFT,vendor_shift,True,True,True
ntx3-002478-3,g-002478,tel_Telu,CRITICAL,ENTITY_SHIFT,year_shift,True,True,True
ntx3-002478-3,g-002478,tel_Telu,CRITICAL,ENTITY_SHIFT,month_shift,True,True,True
ntx3-002478-3,g-002478,tel_Telu,CRITICAL,ENTITY_SHIFT,scope_broaden,True,False,True
ntx3-002478-3,g-002478,tel_Telu,CRITICAL,ENTITY_SHIFT,scope_broaden+vendor_shift,True,True,True
ntx3-000633-0,g-000633,eng_Latn,HIGH,ENTITY_SHIFT,clean,False,False,False
ntx3-000633-0,g-000633,eng_Latn,HIGH,ENTITY_SHIFT,vendor_shift,True,True,True
ntx3-000633-0,g-000633,eng_Latn,HIGH,ENTITY_SHIFT,year_shift,True,True,True
ntx3-000633-0,g-000633,eng_Latn,HIGH,ENTITY_SHIFT,month_shift,True,True,True
ntx3-000633-0,g-000633,eng_Latn,HIGH,ENTITY_SHIFT,scope_broaden,True,False,True
ntx3-000633-0,g-000633,eng_Latn,HIGH,ENTITY_SHIFT,scope_broaden+vendor_shift,True,True,True
ntx3-000633-1,g-000633,hin_Latn,HIGH,ENTITY_SHIFT,clean,False,False,False
ntx3-000633-1,g-000633,hin_Latn,HIGH,ENTITY_SHIFT,vendor_shift,True,True,True
ntx3-000633-1,g-000633,hin_Latn,HIGH,ENTITY_SHIFT,year_shift,True,True,True
ntx3-000633-1,g-000633,hin_Latn,HIGH,ENTITY_SHIFT,month_shift,True,True,True
ntx3-000633-1,g-000633,hin_Latn,HIGH,ENTITY_SHIFT,scope_broaden,True,False,True
ntx3-000633-1,g-000633,hin_Latn,HIGH,ENTITY_SHIFT,scope_broaden+vendor_shift,True,True,True
ntx3-000633-2,g-000633,tel_Latn,HIGH,ENTITY_SHIFT,clean,False,False,False
ntx3-000633-2,g-000633,tel_Latn,HIGH,ENTITY_SHIFT,vendor_shift,True,True,True
ntx3-000633-2,g-000633,tel_Latn,HIGH,ENTITY_SHIFT,year_shift,True,True,True
ntx3-000633-2,g-000633,tel_Latn,HIGH,ENTITY_SHIFT,month_shift,True,True,True
ntx3-000633-2,g-000633,tel_Latn,HIGH,ENTITY_SHIFT,scope_broaden,True,False,True
ntx3-000633-2,g-000633,tel_Latn,HIGH,ENTITY_SHIFT,scope_broaden+vendor_shift,True,True,True
ntx3-000633-3,g-000633,tel_Telu,HIGH,ENTITY_SHIFT,clean,False,False,False
ntx3-000633-3,g-000633,tel_Telu,HIGH,ENTITY_SHIFT,vendor_shift,True,True,True
ntx3-000633-3,g-000633,tel_Telu,HIGH,ENTITY_SHIFT,year_shift,True,True,True
ntx3-000633-3,g-000633,tel_Telu,HIGH,ENTITY_SHIFT,month_shift,True,True,True
ntx3-000633-3,g-000633,tel_Telu,HIGH,ENTITY_SHIFT,scope_broaden,True,False,True
ntx3-000633-3,g-000633,tel_Telu,HIGH,ENTITY_SHIFT,scope_broaden+vendor_shift,True,True,True
ntx3-001933-0,g-001933,eng_Latn,MEDIUM,ENTITY_SHIFT,clean,False,False,False
ntx3-001933-0,g-001933,eng_Latn,MEDIUM,ENTITY_SHIFT,vendor_shift,True,True,True
ntx3-001933-0,g-001933,eng_Latn,MEDIUM,ENTITY_SHIFT,year_shift,True,True,True
ntx3-001933-0,g-001933,eng_Latn,MEDIUM,ENTITY_SHIFT,month_shift,True,True,True
ntx3-001933-0,g-001933,eng_Latn,MEDIUM,ENTITY_SHIFT,scope_broaden,True,False,True
ntx3-001933-0,g-001933,eng_Latn,MEDIUM,ENTITY_SHIFT,scope_broaden+vendor_shift,True,True,True
ntx3-001933-1,g-001933,hin_Latn,MEDIUM,ENTITY_SHIFT,clean,False,False,False
ntx3-001933-1,g-001933,hin_Latn,MEDIUM,ENTITY_SHIFT,vendor_shift,True,True,True
ntx3-001933-1,g-001933,hin_Latn,MEDIUM,ENTITY_SHIFT,year_shift,True,True,True
ntx3-001933-1,g-001933,hin_Latn,MEDIUM,ENTITY_SHIFT,month_shift,True,True,True
ntx3-001933-1,g-001933,hin_Latn,MEDIUM,ENTITY_SHIFT,scope_broaden,True,False,True
ntx3-001933-1,g-001933,hin_Latn,MEDIUM,ENTITY_SHIFT,scope_broaden+vendor_shift,True,True,True
ntx3-001933-2,g-001933,tel_Latn,MEDIUM,ENTITY_SHIFT,clean,False,False,False
ntx3-001933-2,g-001933,tel_Latn,MEDIUM,ENTITY_SHIFT,vendor_shift,True,True,True
ntx3-001933-2,g-001933,tel_Latn,MEDIUM,ENTITY_SHIFT,year_shift,True,True,True
ntx3-001933-2,g-001933,tel_Latn,MEDIUM,ENTITY_SHIFT,month_shift,True,True,True
ntx3-001933-2,g-001933,tel_Latn,MEDIUM,ENTITY_SHIFT,scope_broaden,True,False,True
ntx3-001933-2,g-001933,tel_Latn,MEDIUM,ENTITY_SHIFT,scope_broaden+vendor_shift,True,True,True
ntx3-001933-3,g-001933,tel_Telu,MEDIUM,ENTITY_SHIFT,clean,False,False,False
ntx3-001933-3,g-001933,tel_Telu,MEDIUM,ENTITY_SHIFT,vendor_shift,True,True,True
ntx3-001933-3,g-001933,tel_Telu,MEDIUM,ENTITY_SHIFT,year_shift,True,True,True
ntx3-001933-3,g-001933,tel_Telu,MEDIUM,ENTITY_SHIFT,month_shift,True,True,True
ntx3-001933-3,g-001933,tel_Telu,MEDIUM,ENTITY_SHIFT,scope_broaden,True,False,True
ntx3-001933-3,g-001933,tel_Telu,MEDIUM,ENTITY_SHIFT,scope_broaden+vendor_shift,True,True,True
ntx3-002147-0,g-002147,eng_Latn,HIGH,ENTITY_SHIFT,clean,False,False,False
ntx3-002147-0,g-002147,eng_Latn,HIGH,ENTITY_SHIFT,vendor_shift,True,True,True
ntx3-002147-0,g-002147,eng_Latn,HIGH,ENTITY_SHIFT,year_shift,True,True,True
ntx3-002147-0,g-002147,eng_Latn,HIGH,ENTITY_SHIFT,month_shift,True,True,True
ntx3-002147-0,g-002147,eng_Latn,HIGH,ENTITY_SHIFT,scope_broaden,True,False,True
ntx3-002147-0,g-002147,eng_Latn,HIGH,ENTITY_SHIFT,scope_broaden+vendor_shift,True,True,True
ntx3-002147-1,g-002147,hin_Latn,HIGH,ENTITY_SHIFT,clean,False,False,False
ntx3-002147-1,g-002147,hin_Latn,HIGH,ENTITY_SHIFT,vendor_shift,True,True,True
ntx3-002147-1,g-002147,hin_Latn,HIGH,ENTITY_SHIFT,year_shift,True,True,True
ntx3-002147-1,g-002147,hin_Latn,HIGH,ENTITY_SHIFT,month_shift,True,True,True
ntx3-002147-1,g-002147,hin_Latn,HIGH,ENTITY_SHIFT,scope_broaden,True,False,True
ntx3-002147-1,g-002147,hin_Latn,HIGH,ENTITY_SHIFT,scope_broaden+vendor_shift,True,True,True
ntx3-002147-2,g-002147,tel_Latn,HIGH,ENTITY_SHIFT,clean,False,False,False
ntx3-002147-2,g-002147,tel_Latn,HIGH,ENTITY_SHIFT,vendor_shift,True,True,True
ntx3-002147-2,g-002147,tel_Latn,HIGH,ENTITY_SHIFT,year_shift,True,True,True
ntx3-002147-2,g-002147,tel_Latn,HIGH,ENTITY_SHIFT,month_shift,True,True,True
ntx3-002147-2,g-002147,tel_Latn,HIGH,ENTITY_SHIFT,scope_broaden,True,False,True
ntx3-002147-2,g-002147,tel_Latn,HIGH,ENTITY_SHIFT,scope_broaden+vendor_shift,True,True,True
ntx3-002147-3,g-002147,tel_Telu,HIGH,ENTITY_SHIFT,clean,False,False,False
ntx3-002147-3,g-002147,tel_Telu,HIGH,ENTITY_SHIFT,vendor_shift,True,True,True
ntx3-002147-3,g-002147,tel_Telu,HIGH,ENTITY_SHIFT,year_shift,True,True,True
ntx3-002147-3,g-002147,tel_Telu,HIGH,ENTITY_SHIFT,month_shift,True,True,True
ntx3-002147-3,g-002147,tel_Telu,HIGH,ENTITY_SHIFT,scope_broaden,True,False,True
ntx3-002147-3,g-002147,tel_Telu,HIGH,ENTITY_SHIFT,scope_broaden+vendor_shift,True,True,True
ntx3-002043-0,g-002043,eng_Latn,CRITICAL,ENTITY_SHIFT,clean,False,False,False
ntx3-002043-0,g-002043,eng_Latn,CRITICAL,ENTITY_SHIFT,vendor_shift,True,True,True
ntx3-002043-0,g-002043,eng_Latn,CRITICAL,ENTITY_SHIFT,year_shift,True,True,True
ntx3-002043-0,g-002043,eng_Latn,CRITICAL,ENTITY_SHIFT,month_shift,True,True,True
ntx3-002043-0,g-002043,eng_Latn,CRITICAL,ENTITY_SHIFT,scope_broaden,True,False,True
ntx3-002043-0,g-002043,eng_Latn,CRITICAL,ENTITY_SHIFT,scope_broaden+vendor_shift,True,True,True
ntx3-002043-1,g-002043,hin_Latn,CRITICAL,ENTITY_SHIFT,clean,False,False,False
ntx3-002043-1,g-002043,hin_Latn,CRITICAL,ENTITY_SHIFT,vendor_shift,True,True,True
ntx3-002043-1,g-002043,hin_Latn,CRITICAL,ENTITY_SHIFT,year_shift,True,True,True
ntx3-002043-1,g-002043,hin_Latn,CRITICAL,ENTITY_SHIFT,month_shift,True,True,True
ntx3-002043-1,g-002043,hin_Latn,CRITICAL,ENTITY_SHIFT,scope_broaden,True,False,True
ntx3-002043-1,g-002043,hin_Latn,CRITICAL,ENTITY_SHIFT,scope_broaden+vendor_shift,True,True,True
ntx3-002043-2,g-002043,tel_Latn,CRITICAL,ENTITY_SHIFT,clean,False,False,False
ntx3-002043-2,g-002043,tel_Latn,CRITICAL,ENTITY_SHIFT,vendor_shift,True,True,True
ntx3-002043-2,g-002043,tel_Latn,CRITICAL,ENTITY_SHIFT,year_shift,True,True,True
ntx3-002043-2,g-002043,tel_Latn,CRITICAL,ENTITY_SHIFT,month_shift,True,True,True
ntx3-002043-2,g-002043,tel_Latn,CRITICAL,ENTITY_SHIFT,scope_broaden,True,False,True
ntx3-002043-2,g-002043,tel_Latn,CRITICAL,ENTITY_SHIFT,scope_broaden+vendor_shift,True,True,True
ntx3-002043-3,g-002043,tel_Telu,CRITICAL,ENTITY_SHIFT,clean,False,False,False
ntx3-002043-3,g-002043,tel_Telu,CRITICAL,ENTITY_SHIFT,vendor_shift,True,True,True
ntx3-002043-3,g-002043,tel_Telu,CRITICAL,ENTITY_SHIFT,year_shift,True,True,True
ntx3-002043-3,g-002043,tel_Telu,CRITICAL,ENTITY_SHIFT,month_shift,True,True,True
ntx3-002043-3,g-002043,tel_Telu,CRITICAL,ENTITY_SHIFT,scope_broaden,True,False,True
ntx3-002043-3,g-002043,tel_Telu,CRITICAL,ENTITY_SHIFT,scope_broaden+vendor_shift,True,True,True
ntx3-000300-0,g-000300,eng_Latn,MEDIUM,ENTITY_SHIFT,clean,False,False,False
ntx3-000300-0,g-000300,eng_Latn,MEDIUM,ENTITY_SHIFT,vendor_shift,True,True,True
ntx3-000300-0,g-000300,eng_Latn,MEDIUM,ENTITY_SHIFT,year_shift,True,True,True
ntx3-000300-0,g-000300,eng_Latn,MEDIUM,ENTITY_SHIFT,month_shift,True,True,True
ntx3-000300-0,g-000300,eng_Latn,MEDIUM,ENTITY_SHIFT,scope_broaden,True,False,True
ntx3-000300-0,g-000300,eng_Latn,MEDIUM,ENTITY_SHIFT,scope_broaden+vendor_shift,True,True,True
ntx3-000300-1,g-000300,hin_Latn,MEDIUM,ENTITY_SHIFT,clean,False,False,False
ntx3-000300-1,g-000300,hin_Latn,MEDIUM,ENTITY_SHIFT,vendor_shift,True,True,True
ntx3-000300-1,g-000300,hin_Latn,MEDIUM,ENTITY_SHIFT,year_shift,True,True,True
ntx3-000300-1,g-000300,hin_Latn,MEDIUM,ENTITY_SHIFT,month_shift,True,True,True
ntx3-000300-1,g-000300,hin_Latn,MEDIUM,ENTITY_SHIFT,scope_broaden,True,False,True
ntx3-000300-1,g-000300,hin_Latn,MEDIUM,ENTITY_SHIFT,scope_broaden+vendor_shift,True,True,True
ntx3-000300-2,g-000300,tel_Latn,MEDIUM,ENTITY_SHIFT,clean,False,False,False
ntx3-000300-2,g-000300,tel_Latn,MEDIUM,ENTITY_SHIFT,vendor_shift,True,True,True
ntx3-000300-2,g-000300,tel_Latn,MEDIUM,ENTITY_SHIFT,year_shift,True,True,True
ntx3-000300-2,g-000300,tel_Latn,MEDIUM,ENTITY_SHIFT,month_shift,True,True,True
ntx3-000300-2,g-000300,tel_Latn,MEDIUM,ENTITY_SHIFT,scope_broaden,True,False,True
ntx3-000300-2,g-000300,tel_Latn,MEDIUM,ENTITY_SHIFT,scope_broaden+vendor_shift,True,True,True
ntx3-000300-3,g-000300,tel_Telu,MEDIUM,ENTITY_SHIFT,clean,False,False,False
ntx3-000300-3,g-000300,tel_Telu,MEDIUM,ENTITY_SHIFT,vendor_shift,True,True,True
ntx3-000300-3,g-000300,tel_Telu,MEDIUM,ENTITY_SHIFT,year_shift,True,True,True
ntx3-000300-3,g-000300,tel_Telu,MEDIUM,ENTITY_SHIFT,month_shift,True,True,True
ntx3-000300-3,g-000300,tel_Telu,MEDIUM,ENTITY_SHIFT,scope_broaden,True,False,True
ntx3-000300-3,g-000300,tel_Telu,MEDIUM,ENTITY_SHIFT,scope_broaden+vendor_shift,True,True,True
ntx3-000438-0,g-000438,eng_Latn,LOW,ENTITY_SHIFT,clean,False,False,False
ntx3-000438-0,g-000438,eng_Latn,LOW,ENTITY_SHIFT,vendor_shift,True,True,True
ntx3-000438-0,g-000438,eng_Latn,LOW,ENTITY_SHIFT,year_shift,True,True,True
ntx3-000438-0,g-000438,eng_Latn,LOW,ENTITY_SHIFT,month_shift,True,True,True
ntx3-000438-0,g-000438,eng_Latn,LOW,ENTITY_SHIFT,scope_broaden,True,False,True
ntx3-000438-0,g-000438,eng_Latn,LOW,ENTITY_SHIFT,scope_broaden+vendor_shift,True,True,True
ntx3-000438-1,g-000438,hin_Latn,LOW,ENTITY_SHIFT,clean,False,False,False
ntx3-000438-1,g-000438,hin_Latn,LOW,ENTITY_SHIFT,vendor_shift,True,True,True
ntx3-000438-1,g-000438,hin_Latn,LOW,ENTITY_SHIFT,year_shift,True,True,True
ntx3-000438-1,g-000438,hin_Latn,LOW,ENTITY_SHIFT,month_shift,True,True,True
ntx3-000438-1,g-000438,hin_Latn,LOW,ENTITY_SHIFT,scope_broaden,True,False,True
ntx3-000438-1,g-000438,hin_Latn,LOW,ENTITY_SHIFT,scope_broaden+vendor_shift,True,True,True
ntx3-000438-2,g-000438,tel_Latn,LOW,ENTITY_SHIFT,clean,False,False,False
ntx3-000438-2,g-000438,tel_Latn,LOW,ENTITY_SHIFT,vendor_shift,True,True,True
ntx3-000438-2,g-000438,tel_Latn,LOW,ENTITY_SHIFT,year_shift,True,True,True
ntx3-000438-2,g-000438,tel_Latn,LOW,ENTITY_SHIFT,month_shift,True,True,True
ntx3-000438-2,g-000438,tel_Latn,LOW,ENTITY_SHIFT,scope_broaden,True,False,True
ntx3-000438-2,g-000438,tel_Latn,LOW,ENTITY_SHIFT,scope_broaden+vendor_shift,True,True,True
ntx3-000438-3,g-000438,tel_Telu,LOW,ENTITY_SHIFT,clean,False,False,False
ntx3-000438-3,g-000438,tel_Telu,LOW,ENTITY_SHIFT,vendor_shift,True,True,True
ntx3-000438-3,g-000438,tel_Telu,LOW,ENTITY_SHIFT,year_shift,True,True,True
ntx3-000438-3,g-000438,tel_Telu,LOW,ENTITY_SHIFT,month_shift,True,True,True
ntx3-000438-3,g-000438,tel_Telu,LOW,ENTITY_SHIFT,scope_broaden,True,False,True
ntx3-000438-3,g-000438,tel_Telu,LOW,ENTITY_SHIFT,scope_broaden+vendor_shift,True,True,True
ntx3-002237-0,g-002237,eng_Latn,MEDIUM,ENTITY_SHIFT,clean,False,False,False
ntx3-002237-0,g-002237,eng_Latn,MEDIUM,ENTITY_SHIFT,vendor_shift,True,True,True
ntx3-002237-0,g-002237,eng_Latn,MEDIUM,ENTITY_SHIFT,year_shift,True,True,True
ntx3-002237-0,g-002237,eng_Latn,MEDIUM,ENTITY_SHIFT,month_shift,True,True,True
ntx3-002237-0,g-002237,eng_Latn,MEDIUM,ENTITY_SHIFT,scope_broaden,True,False,True
ntx3-002237-0,g-002237,eng_Latn,MEDIUM,ENTITY_SHIFT,scope_broaden+vendor_shift,True,True,True
ntx3-002237-1,g-002237,hin_Latn,MEDIUM,ENTITY_SHIFT,clean,False,False,False
ntx3-002237-1,g-002237,hin_Latn,MEDIUM,ENTITY_SHIFT,vendor_shift,True,True,True
ntx3-002237-1,g-002237,hin_Latn,MEDIUM,ENTITY_SHIFT,year_shift,True,True,True
ntx3-002237-1,g-002237,hin_Latn,MEDIUM,ENTITY_SHIFT,month_shift,True,True,True
ntx3-002237-1,g-002237,hin_Latn,MEDIUM,ENTITY_SHIFT,scope_broaden,True,False,True
ntx3-002237-1,g-002237,hin_Latn,MEDIUM,ENTITY_SHIFT,scope_broaden+vendor_shift,True,True,True
ntx3-002237-2,g-002237,tel_Latn,MEDIUM,ENTITY_SHIFT,clean,False,False,False
ntx3-002237-2,g-002237,tel_Latn,MEDIUM,ENTITY_SHIFT,vendor_shift,True,True,True
ntx3-002237-2,g-002237,tel_Latn,MEDIUM,ENTITY_SHIFT,year_shift,True,True,True
ntx3-002237-2,g-002237,tel_Latn,MEDIUM,ENTITY_SHIFT,month_shift,True,True,True
ntx3-002237-2,g-002237,tel_Latn,MEDIUM,ENTITY_SHIFT,scope_broaden,True,False,True
ntx3-002237-2,g-002237,tel_Latn,MEDIUM,ENTITY_SHIFT,scope_broaden+vendor_shift,True,True,True
ntx3-002237-3,g-002237,tel_Telu,MEDIUM,ENTITY_SHIFT,clean,False,False,False
ntx3-002237-3,g-002237,tel_Telu,MEDIUM,ENTITY_SHIFT,vendor_shift,True,True,True
ntx3-002237-3,g-002237,tel_Telu,MEDIUM,ENTITY_SHIFT,year_shift,True,True,True
ntx3-002237-3,g-002237,tel_Telu,MEDIUM,ENTITY_SHIFT,month_shift,True,True,True
ntx3-002237-3,g-002237,tel_Telu,MEDIUM,ENTITY_SHIFT,scope_broaden,True,False,True
ntx3-002237-3,g-002237,tel_Telu,MEDIUM,ENTITY_SHIFT,scope_broaden+vendor_shift,True,True,True
ntx3-001897-0,g-001897,eng_Latn,LOW,ENTITY_SHIFT,clean,False,False,False
ntx3-001897-0,g-001897,eng_Latn,LOW,ENTITY_SHIFT,vendor_shift,True,True,True
